"TOA5","CR1000-SHORE","CR1000","86619","CR1000.Std.31.03","CPU:Sapflow_SERC.CR1","2121","Table1"
"2018-07-16 10:00:00",3214,0.395,0.541,0.43,0.562,0.496,0.482
"2018-07-16 10:30:00",3215,0.39,0.522,0.42,0.529,0.462,0.464
"2018-07-16 11:00:00",3216,0.388,0.509,0.412,0.529,0.436,0.465
"2018-07-16 11:30:00",3217,0.39,0.501,0.41,0.541,0.423,0.475
"2018-07-16 12:00:00",3218,0.392,0.494,0.413,0.539,0.423,0.48
"2018-07-16 12:30:00",3219,0.397,0.494,0.418,0.548,0.425,0.482
"2018-07-16 13:00:00",3220,0.4,0.491,0.42,0.556,0.417,0.481
"2018-07-16 13:30:00",3221,0.402,0.49,0.423,0.561,0.42,0.479
"2018-07-16 14:00:00",3222,0.405,0.494,0.43,0.57,0.421,0.48
"2018-07-16 14:30:00",3223,0.408,0.495,0.432,0.572,0.421,0.484
"2018-07-16 15:00:00",3224,0.415,0.496,0.435,0.573,0.423,0.492
"2018-07-16 15:30:00",3225,0.421,0.498,0.442,0.577,0.424,0.496
"2018-07-16 16:00:00",3226,0.429,0.494,0.449,0.58,0.423,0.499
"2018-07-16 16:30:00",3227,0.428,0.49,0.452,0.578,0.422,0.5
"2018-07-16 17:00:00",3228,0.439,0.504,0.466,0.585,0.431,0.511
