TOA5	CR1000 BC EAST	CR1000	86615	CR1000.Std.31.03	CPU:Sapflow_SERC.CR1	8974	Table1		
TIMESTAMP	RECORD	DiffVolt_Avg(1)	DiffVolt_Avg(2)	DiffVolt_Avg(3)	DiffVolt_Avg(4)	DiffVolt_Avg(5)	DiffVolt_Avg(6)	DiffVolt_Avg(7)	DiffVolt_Avg(8)
TS	RN	mV	mV	mV	mV	mV	mV	mV	mV
		Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg
2019-3-26 1:30	304	0.781	0.467	0.546	0.507	0.47	0.374	0.536	0.517
2019-3-26 2:00	305	0.782	0.467	0.545	0.507	0.47	0.375	0.536	0.517
2019-3-26 2:30	306	0.782	0.468	0.547	0.507	0.47	0.374	0.536	0.517
2019-3-26 3:00	307	0.782	0.469	0.547	0.508	0.472	0.374	0.536	0.517
2019-3-26 3:30	308	0.782	0.471	0.548	0.509	0.472	0.373	0.536	0.517
2019-3-26 4:00	309	0.783	0.472	0.549	0.509	0.473	0.373	0.536	0.518
2019-3-26 4:30	310	0.784	0.473	0.549	0.508	0.473	0.373	0.537	0.517
2019-3-26 5:00	311	0.784	0.473	0.548	0.508	0.474	0.372	0.537	0.518
2019-3-26 5:30	312	0.784	0.475	0.549	0.507	0.473	0.372	0.537	0.518
2019-3-26 6:00	313	0.785	0.477	0.549	0.508	0.473	0.372	0.537	0.518
2019-3-26 6:30	314	0.785	0.48	0.55	0.508	0.473	0.372	0.537	0.518
2019-3-26 7:00	315	0.784	0.481	0.55	0.506	0.472	0.372	0.537	0.518
2019-3-26 7:30	316	0.783	0.482	0.55	0.504	0.471	0.37	0.537	0.517
2019-3-26 8:00	317	0.783	0.483	0.55	0.506	0.472	0.372	0.537	0.518
2019-3-26 8:30	318	0.785	0.483	0.55	0.51	0.474	0.376	0.537	0.518
2019-3-26 9:00	319	0.784	0.482	0.549	0.508	0.471	0.377	0.536	0.517
2019-3-26 9:30	320	0.784	0.477	0.547	0.513	0.474	0.381	0.536	0.517
2019-3-26 10:00	321	0.785	0.466	0.546	0.53	0.487	0.394	0.534	0.517
2019-3-26 10:30	322	0.786	0.447	0.541	0.562	0.513	0.418	0.532	0.517
2019-3-26 11:00	323	0.787	0.426	0.544	0.582	0.527	0.433	0.531	0.518
2019-3-26 11:30	324	0.788	0.415	0.546	0.582	0.526	0.435	0.531	0.519
2019-3-26 12:00	325	0.788	0.399	0.542	0.585	0.529	0.436	0.527	0.518
2019-3-26 12:30	326	0.788	0.373	0.543	0.59	0.531	0.439	0.521	0.516
2019-3-26 13:00	327	0.788	0.361	0.547	0.592	0.53	0.439	0.521	0.517
2019-3-26 13:30	328	0.788	0.361	0.547	0.593	0.532	0.439	0.525	0.517
2019-3-26 14:00	329	0.788	0.363	0.546	0.593	0.533	0.438	0.526	0.518
2019-3-26 14:30	330	0.787	0.363	0.549	0.594	0.532	0.436	0.524	0.518
2019-3-26 15:00	331	0.785	0.357	0.548	0.592	0.53	0.436	0.525	0.517
2019-3-26 15:30	332	0.786	0.354	0.547	0.592	0.53	0.438	0.523	0.519
2019-3-26 16:00	333	0.786	0.355	0.547	0.594	0.531	0.438	0.524	0.52
2019-3-26 16:30	334	0.786	0.36	0.544	0.593	0.533	0.437	0.524	0.521
2019-3-26 17:00	335	0.786	0.365	0.548	0.593	0.535	0.439	0.526	0.521
2019-3-26 17:30	336	0.787	0.37	0.547	0.594	0.535	0.439	0.525	0.522
2019-3-26 18:00	337	0.789	0.377	0.55	0.591	0.532	0.436	0.529	0.524
2019-3-26 18:30	338	0.789	0.384	0.552	0.579	0.523	0.427	0.529	0.524
2019-3-26 19:00	339	0.79	0.39	0.552	0.566	0.512	0.414	0.532	0.523
2019-3-26 19:30	340	0.789	0.396	0.553	0.554	0.503	0.404	0.534	0.521
2019-3-26 20:00	341	0.788	0.403	0.552	0.546	0.5	0.398	0.536	0.52
2019-3-26 20:30	342	0.788	0.411	0.553	0.545	0.501	0.396	0.537	0.52
2019-3-26 21:00	343	0.788	0.419	0.553	0.544	0.501	0.394	0.537	0.522
2019-3-26 21:30	344	0.788	0.426	0.553	0.542	0.502	0.391	0.538	0.521
2019-3-26 22:00	345	0.788	0.433	0.553	0.541	0.503	0.39	0.539	0.521
2019-3-26 22:30	346	0.79	0.438	0.553	0.54	0.505	0.389	0.54	0.521
2019-3-26 23:00	347	0.792	0.443	0.551	0.539	0.505	0.388	0.541	0.52
2019-3-26 23:30	348	0.791	0.448	0.552	0.539	0.506	0.387	0.542	0.521
2019-3-27 0:00	349	0.791	0.452	0.551	0.538	0.507	0.385	0.542	0.521
2019-3-27 0:30	350	0.792	0.455	0.552	0.537	0.508	0.386	0.543	0.521
2019-3-27 1:00	351	0.792	0.458	0.552	0.537	0.508	0.384	0.543	0.521
2019-3-27 1:30	352	0.792	0.462	0.552	0.535	0.507	0.385	0.542	0.522
2019-3-27 2:00	353	0.792	0.464	0.551	0.535	0.506	0.385	0.542	0.522
2019-3-27 2:30	354	0.792	0.467	0.551	0.534	0.505	0.385	0.543	0.521
2019-3-27 3:00	355	0.793	0.467	0.549	0.532	0.502	0.388	0.543	0.519
2019-3-27 3:30	356	0.794	0.464	0.549	0.531	0.497	0.389	0.542	0.52
2019-3-27 4:00	357	0.793	0.461	0.549	0.529	0.495	0.39	0.542	0.52
2019-3-27 4:30	358	0.793	0.459	0.55	0.529	0.493	0.389	0.541	0.52
2019-3-27 5:00	359	0.791	0.458	0.55	0.528	0.492	0.39	0.541	0.52
2019-3-27 5:30	360	0.792	0.457	0.547	0.526	0.49	0.389	0.539	0.519
2019-3-27 6:00	361	0.793	0.455	0.546	0.527	0.487	0.389	0.538	0.517
2019-3-27 6:30	362	0.793	0.454	0.547	0.525	0.486	0.388	0.538	0.518
2019-3-27 7:00	363	0.794	0.453	0.544	0.522	0.484	0.387	0.537	0.516
2019-3-27 7:30	364	0.794	0.452	0.547	0.52	0.481	0.385	0.537	0.516
2019-3-27 8:00	365	0.792	0.45	0.538	0.519	0.478	0.38	0.533	0.512
2019-3-27 8:30	366	0.789	0.442	0.535	0.519	0.477	0.379	0.53	0.509
2019-3-27 9:00	367	0.79	0.426	0.537	0.526	0.481	0.386	0.53	0.51
2019-3-27 9:30	368	0.79	0.41	0.538	0.54	0.492	0.397	0.529	0.509
2019-3-27 10:00	369	0.79	0.395	0.538	0.568	0.513	0.418	0.527	0.51
2019-3-27 10:30	370	0.789	0.382	0.54	0.584	0.525	0.431	0.526	0.511
2019-3-27 11:00	371	0.787	0.371	0.538	0.586	0.525	0.432	0.523	0.509
2019-3-27 11:30	372	0.787	0.362	0.539	0.586	0.524	0.433	0.523	0.51
2019-3-27 12:00	373	0.789	0.359	0.543	0.588	0.523	0.434	0.522	0.512
2019-3-27 12:30	374	0.79	0.354	0.545	0.59	0.524	0.436	0.522	0.514
2019-3-27 13:00	375	0.791	0.356	0.547	0.593	0.526	0.438	0.525	0.515
2019-3-27 13:30	376	0.791	0.358	0.546	0.593	0.527	0.437	0.525	0.515
2019-3-27 14:00	377	0.791	0.361	0.548	0.594	0.529	0.439	0.526	0.516
2019-3-27 14:30	378	0.788	0.353	0.546	0.593	0.526	0.436	0.521	0.516
2019-3-27 15:00	379	0.787	0.354	0.55	0.594	0.529	0.439	0.528	0.518
2019-3-27 15:30	380	0.79	0.366	0.55	0.593	0.53	0.438	0.531	0.519
2019-3-27 16:00	381	0.792	0.375	0.551	0.588	0.528	0.433	0.532	0.518
2019-3-27 16:30	382	0.793	0.38	0.549	0.572	0.516	0.422	0.535	0.517
2019-3-27 17:00	383	0.793	0.39	0.548	0.555	0.505	0.407	0.536	0.516
2019-3-27 17:30	384	0.793	0.401	0.55	0.557	0.51	0.406	0.54	0.515
2019-3-27 18:00	385	0.792	0.41	0.55	0.551	0.506	0.402	0.541	0.514
2019-3-27 18:30	386	0.793	0.42	0.552	0.545	0.501	0.398	0.542	0.515
2019-3-27 19:00	387	0.792	0.427	0.553	0.541	0.498	0.396	0.543	0.515
2019-3-27 19:30	388	0.793	0.433	0.553	0.537	0.496	0.393	0.543	0.515
2019-3-27 20:00	389	0.792	0.438	0.552	0.536	0.495	0.392	0.544	0.515
2019-3-27 20:30	390	0.792	0.443	0.553	0.536	0.496	0.392	0.545	0.515
2019-3-27 21:00	391	0.793	0.447	0.552	0.535	0.495	0.391	0.545	0.516
2019-3-27 21:30	392	0.793	0.451	0.554	0.534	0.494	0.391	0.545	0.517
2019-3-27 22:00	393	0.793	0.454	0.554	0.534	0.493	0.391	0.546	0.517
2019-3-27 22:30	394	0.792	0.456	0.554	0.534	0.493	0.391	0.545	0.516
2019-3-27 23:00	395	0.791	0.459	0.551	0.53	0.492	0.391	0.544	0.516
2019-3-27 23:30	396	0.791	0.461	0.553	0.529	0.491	0.391	0.545	0.516
2019-3-28 0:00	397	0.791	0.463	0.554	0.528	0.492	0.389	0.545	0.516
2019-3-28 0:30	398	0.792	0.465	0.555	0.528	0.493	0.387	0.546	0.517
2019-3-28 1:00	399	0.791	0.467	0.554	0.527	0.493	0.386	0.546	0.517
2019-3-28 1:30	400	0.793	0.468	0.555	0.527	0.495	0.384	0.547	0.518
2019-3-28 2:00	401	0.794	0.47	0.554	0.527	0.496	0.383	0.547	0.519
2019-3-28 2:30	402	0.796	0.471	0.554	0.525	0.496	0.382	0.547	0.519
2019-3-28 3:00	403	0.794	0.473	0.552	0.523	0.494	0.383	0.547	0.517
2019-3-28 3:30	404	0.796	0.474	0.553	0.523	0.495	0.382	0.547	0.519
2019-3-28 4:00	405	0.796	0.475	0.554	0.523	0.495	0.381	0.546	0.519
2019-3-28 4:30	406	0.797	0.476	0.554	0.523	0.495	0.38	0.547	0.519
2019-3-28 5:00	407	0.797	0.477	0.554	0.522	0.495	0.38	0.547	0.52
2019-3-28 5:30	408	0.795	0.478	0.554	0.52	0.494	0.379	0.548	0.519
2019-3-28 6:00	409	0.794	0.479	0.553	0.519	0.495	0.379	0.548	0.519
2019-3-28 6:30	410	0.794	0.48	0.552	0.518	0.495	0.378	0.549	0.519
2019-3-28 7:00	411	0.794	0.481	0.553	0.516	0.494	0.378	0.549	0.519
2019-3-28 7:30	412	0.794	0.482	0.553	0.514	0.492	0.377	0.549	0.519
2019-3-28 8:00	413	0.795	0.483	0.553	0.516	0.493	0.378	0.549	0.519
2019-3-28 8:30	414	0.794	0.484	0.553	0.516	0.492	0.379	0.549	0.519
2019-3-28 9:00	415	0.796	0.484	0.554	0.523	0.495	0.385	0.548	0.519
2019-3-28 9:30	416	0.797	0.482	0.554	0.548	0.514	0.409	0.548	0.519
2019-3-28 10:00	417	0.799	0.479	0.554	0.575	0.533	0.434	0.547	0.52
2019-3-28 10:30	418	0.799	0.468	0.552	0.592	0.542	0.448	0.545	0.519
2019-3-28 11:00	419	0.799	0.455	0.551	0.596	0.542	0.45	0.542	0.519
2019-3-28 11:30	420	0.798	0.435	0.552	0.596	0.542	0.451	0.542	0.52
2019-3-28 12:00	421	0.798	0.422	0.553	0.596	0.539	0.452	0.538	0.519
2019-3-28 12:30	422	0.798	0.397	0.552	0.596	0.537	0.45	0.532	0.519
2019-3-28 13:00	423	0.798	0.371	0.551	0.596	0.534	0.449	0.529	0.518
2019-3-28 13:30	424	0.795	0.353	0.549	0.594	0.532	0.445	0.521	0.517
2019-3-28 14:00	425	0.793	0.347	0.548	0.595	0.533	0.444	0.524	0.517
2019-3-28 14:30	426	0.793	0.351	0.549	0.596	0.535	0.444	0.527	0.517
2019-3-28 15:00	427	0.792	0.35	0.546	0.595	0.535	0.442	0.528	0.517
2019-3-28 15:30	428	0.794	0.353	0.547	0.598	0.536	0.445	0.53	0.518
2019-3-28 16:00	429	0.791	0.352	0.544	0.597	0.534	0.437	0.526	0.517
2019-3-28 16:30	430	0.793	0.359	0.543	0.597	0.538	0.44	0.529	0.518
2019-3-28 17:00	431	0.795	0.366	0.548	0.6	0.541	0.443	0.533	0.519
2019-3-28 17:30	432	0.797	0.373	0.553	0.601	0.543	0.445	0.537	0.519
2019-3-28 18:00	433	0.798	0.38	0.55	0.602	0.545	0.444	0.536	0.519
2019-3-28 18:30	434	0.797	0.385	0.551	0.598	0.543	0.444	0.539	0.521
2019-3-28 19:00	435	0.798	0.391	0.553	0.574	0.524	0.425	0.54	0.52
2019-3-28 19:30	436	0.799	0.399	0.555	0.558	0.51	0.414	0.542	0.519
2019-3-28 20:00	437	0.798	0.407	0.555	0.55	0.504	0.407	0.543	0.518
2019-3-28 20:30	438	0.798	0.414	0.556	0.549	0.504	0.404	0.544	0.519
2019-3-28 21:00	439	0.796	0.421	0.556	0.547	0.505	0.401	0.545	0.519
2019-3-28 21:30	440	0.795	0.428	0.555	0.546	0.506	0.399	0.546	0.518
2019-3-28 22:00	441	0.795	0.433	0.554	0.544	0.507	0.398	0.546	0.518
2019-3-28 22:30	442	0.796	0.438	0.554	0.543	0.507	0.396	0.546	0.518
2019-3-28 23:00	443	0.797	0.442	0.554	0.541	0.508	0.396	0.547	0.518
2019-3-28 23:30	444	0.796	0.447	0.554	0.54	0.506	0.397	0.546	0.517
2019-3-29 0:00	445	0.796	0.45	0.554	0.539	0.504	0.396	0.546	0.518
2019-3-29 0:30	446	0.797	0.453	0.555	0.539	0.504	0.395	0.547	0.519
2019-3-29 1:00	447	0.797	0.456	0.555	0.538	0.503	0.395	0.547	0.518
2019-3-29 1:30	448	0.797	0.458	0.555	0.538	0.504	0.393	0.547	0.519
2019-3-29 2:00	449	0.798	0.461	0.554	0.536	0.505	0.392	0.547	0.519
2019-3-29 2:30	450	0.8	0.463	0.554	0.536	0.505	0.39	0.547	0.52
2019-3-29 3:00	451	0.8	0.465	0.554	0.535	0.506	0.39	0.547	0.52
2019-3-29 3:30	452	0.8	0.467	0.553	0.535	0.508	0.389	0.548	0.519
2019-3-29 4:00	453	0.8	0.469	0.554	0.535	0.509	0.388	0.548	0.519
2019-3-29 4:30	454	0.799	0.471	0.553	0.535	0.508	0.387	0.547	0.52
2019-3-29 5:00	455	0.799	0.473	0.553	0.534	0.508	0.387	0.547	0.523
2019-3-29 5:30	456	0.798	0.475	0.553	0.533	0.507	0.386	0.548	0.521
2019-3-29 6:00	457	0.798	0.476	0.553	0.531	0.508	0.385	0.548	0.521
2019-3-29 6:30	458	0.798	0.477	0.552	0.529	0.508	0.384	0.548	0.521
2019-3-29 7:00	459	0.799	0.479	0.552	0.527	0.509	0.383	0.548	0.522
2019-3-29 7:30	460	0.799	0.48	0.552	0.525	0.505	0.381	0.549	0.522
2019-3-29 8:00	461	0.798	0.481	0.552	0.524	0.504	0.381	0.549	0.522
2019-3-29 8:30	462	0.798	0.482	0.553	0.527	0.503	0.383	0.548	0.522
2019-3-29 9:00	463	0.797	0.48	0.552	0.528	0.501	0.386	0.547	0.521
2019-3-29 9:30	464	0.797	0.469	0.553	0.541	0.509	0.401	0.548	0.522
2019-3-29 10:00	465	0.799	0.454	0.555	0.574	0.534	0.429	0.547	0.523
2019-3-29 10:30	466	0.802	0.442	0.557	0.598	0.55	0.45	0.547	0.525
2019-3-29 11:00	467	0.802	0.427	0.558	0.605	0.551	0.458	0.546	0.525
2019-3-29 11:30	468	0.802	0.402	0.554	0.603	0.545	0.457	0.542	0.525
2019-3-29 12:00	469	0.801	0.375	0.548	0.6	0.542	0.448	0.533	0.525
2019-3-29 12:30	470	0.801	0.363	0.548	0.596	0.537	0.442	0.527	0.524
2019-3-29 13:00	471	0.799	0.359	0.548	0.602	0.538	0.442	0.523	0.523
2019-3-29 13:30	472	0.797	0.354	0.548	0.6	0.536	0.443	0.519	0.521
2019-3-29 14:00	473	0.795	0.348	0.548	0.601	0.535	0.439	0.52	0.52
2019-3-29 14:30	474	0.796	0.351	0.548	0.601	0.537	0.443	0.524	0.519
2019-3-29 15:00	475	0.796	0.359	0.55	0.601	0.541	0.442	0.528	0.52
2019-3-29 15:30	476	0.797	0.361	0.549	0.602	0.54	0.445	0.528	0.519
2019-3-29 16:00	477	0.798	0.361	0.548	0.602	0.542	0.445	0.529	0.519
2019-3-29 16:30	478	0.798	0.362	0.548	0.6	0.542	0.444	0.531	0.521
2019-3-29 17:00	479	0.799	0.369	0.549	0.601	0.544	0.443	0.53	0.521
2019-3-29 17:30	480	0.8	0.372	0.547	0.601	0.544	0.445	0.528	0.52
2019-3-29 18:00	481	0.8	0.377	0.548	0.603	0.546	0.446	0.533	0.52
2019-3-29 18:30	482	0.8	0.384	0.55	0.603	0.547	0.444	0.533	0.519
2019-3-29 19:00	483	0.801	0.392	0.551	0.591	0.538	0.436	0.537	0.521
2019-3-29 19:30	484	0.801	0.401	0.556	0.565	0.516	0.417	0.541	0.521
2019-3-29 20:00	485	0.801	0.408	0.555	0.552	0.507	0.408	0.543	0.52
2019-3-29 20:30	486	0.801	0.416	0.556	0.55	0.506	0.405	0.544	0.52
2019-3-29 21:00	487	0.8	0.422	0.557	0.548	0.507	0.403	0.545	0.521
2019-3-29 21:30	488	0.799	0.428	0.556	0.546	0.507	0.402	0.545	0.519
2019-3-29 22:00	489	0.8	0.433	0.556	0.544	0.507	0.399	0.545	0.52
2019-3-29 22:30	490	0.799	0.438	0.556	0.544	0.507	0.398	0.545	0.52
2019-3-29 23:00	491	0.798	0.443	0.555	0.543	0.508	0.396	0.546	0.519
2019-3-29 23:30	492	0.799	0.447	0.555	0.542	0.509	0.395	0.546	0.52
2019-3-30 0:00	493	0.798	0.451	0.555	0.541	0.509	0.395	0.546	0.52
2019-3-30 0:30	494	0.799	0.454	0.555	0.541	0.51	0.393	0.547	0.52
2019-3-30 1:00	495	0.799	0.457	0.555	0.54	0.511	0.392	0.548	0.521
2019-3-30 1:30	496	0.802	0.46	0.555	0.538	0.511	0.391	0.549	0.522
2019-3-30 2:00	497	0.802	0.462	0.554	0.537	0.512	0.39	0.548	0.521
2019-3-30 2:30	498	0.8	0.465	0.553	0.538	0.513	0.39	0.547	0.52
2019-3-30 3:00	499	0.799	0.467	0.553	0.537	0.513	0.389	0.547	0.521
2019-3-30 3:30	500	0.798	0.469	0.553	0.535	0.511	0.39	0.547	0.521
2019-3-30 4:00	501	0.799	0.471	0.554	0.536	0.511	0.388	0.548	0.522
2019-3-30 4:30	502	0.801	0.473	0.553	0.537	0.51	0.387	0.548	0.522
2019-3-30 5:00	503	0.799	0.474	0.554	0.535	0.506	0.391	0.548	0.522
2019-3-30 5:30	504	0.799	0.475	0.554	0.533	0.503	0.39	0.548	0.522
2019-3-30 6:00	505	0.8	0.476	0.556	0.532	0.502	0.388	0.548	0.524
2019-3-30 6:30	506	0.799	0.477	0.556	0.531	0.503	0.387	0.547	0.524
2019-3-30 7:00	507	0.797	0.478	0.555	0.528	0.502	0.384	0.547	0.523
2019-3-30 7:30	508	0.798	0.479	0.554	0.525	0.502	0.381	0.549	0.523
2019-3-30 8:00	509	0.798	0.481	0.554	0.524	0.502	0.382	0.548	0.523
2019-3-30 8:30	510	0.796	0.482	0.553	0.529	0.505	0.389	0.547	0.522
2019-3-30 9:00	511	0.798	0.481	0.553	0.542	0.513	0.401	0.548	0.522
2019-3-30 9:30	512	0.802	0.479	0.554	0.577	0.541	0.427	0.547	0.523
2019-3-30 10:00	513	0.803	0.468	0.552	0.602	0.559	0.447	0.546	0.52
2019-3-30 10:30	514	0.801	0.453	0.549	0.601	0.558	0.447	0.545	0.519
2019-3-30 11:00	515	0.803	0.441	0.549	0.598	0.555	0.447	0.543	0.522
2019-3-30 11:30	516	0.8	0.422	0.548	0.594	0.549	0.445	0.543	0.52
2019-3-30 12:00	517	0.801	0.398	0.547	0.595	0.549	0.446	0.536	0.522
2019-3-30 12:30	518	0.799	0.386	0.545	0.594	0.544	0.435	0.529	0.522
2019-3-30 13:00	519	0.8	0.377	0.545	0.6	0.544	0.436	0.527	0.521
2019-3-30 13:30	520	0.803	0.368	0.546	0.598	0.542	0.441	0.521	0.521
2019-3-30 14:00	521	0.8	0.359	0.547	0.599	0.541	0.442	0.523	0.52
2019-3-30 14:30	522	0.799	0.353	0.547	0.602	0.54	0.44	0.523	0.517
2019-3-30 15:00	523	0.799	0.356	0.549	0.598	0.54	0.443	0.527	0.518
2019-3-30 15:30	524	0.798	0.352	0.548	0.598	0.541	0.441	0.525	0.518
2019-3-30 16:00	525	0.798	0.355	0.549	0.599	0.543	0.444	0.526	0.517
2019-3-30 16:30	526	0.798	0.36	0.545	0.598	0.544	0.443	0.527	0.517
2019-3-30 17:00	527	0.797	0.367	0.547	0.6	0.547	0.442	0.524	0.515
2019-3-30 17:30	528	0.8	0.376	0.548	0.601	0.548	0.442	0.527	0.517
2019-3-30 18:00	529	0.801	0.384	0.548	0.597	0.547	0.438	0.531	0.517
2019-3-30 18:30	530	0.802	0.391	0.548	0.585	0.538	0.43	0.531	0.518
2019-3-30 19:00	531	0.803	0.399	0.548	0.566	0.522	0.413	0.535	0.518
2019-3-30 19:30	532	0.804	0.407	0.55	0.555	0.513	0.407	0.539	0.518
2019-3-30 20:00	533	0.804	0.414	0.55	0.548	0.508	0.402	0.54	0.518
2019-3-30 20:30	534	0.803	0.422	0.551	0.548	0.509	0.403	0.541	0.518
2019-3-30 21:00	535	0.801	0.428	0.551	0.545	0.509	0.403	0.542	0.518
2019-3-30 21:30	536	0.8	0.435	0.554	0.545	0.509	0.399	0.544	0.519
2019-3-30 22:00	537	0.801	0.44	0.554	0.545	0.511	0.397	0.544	0.52
2019-3-30 22:30	538	0.801	0.444	0.554	0.543	0.511	0.395	0.545	0.519
2019-3-30 23:00	539	0.8	0.448	0.554	0.541	0.511	0.394	0.545	0.519
2019-3-30 23:30	540	0.8	0.452	0.554	0.54	0.513	0.393	0.546	0.519
2019-3-31 0:00	541	0.8	0.456	0.554	0.539	0.513	0.393	0.547	0.519
2019-3-31 0:30	542	0.801	0.459	0.554	0.539	0.513	0.392	0.548	0.52
2019-3-31 1:00	543	0.802	0.461	0.554	0.537	0.513	0.391	0.548	0.52
2019-3-31 1:30	544	0.802	0.464	0.555	0.536	0.514	0.39	0.548	0.521
2019-3-31 2:00	545	0.802	0.466	0.554	0.535	0.516	0.389	0.549	0.52
2019-3-31 2:30	546	0.801	0.468	0.554	0.535	0.515	0.389	0.548	0.52
2019-3-31 3:00	547	0.802	0.47	0.554	0.533	0.515	0.387	0.548	0.522
2019-3-31 3:30	548	0.801	0.472	0.553	0.532	0.516	0.387	0.548	0.522
2019-3-31 4:00	549	0.802	0.474	0.553	0.532	0.516	0.386	0.548	0.522
2019-3-31 4:30	550	0.805	0.476	0.553	0.532	0.517	0.387	0.55	0.522
2019-3-31 5:00	551	0.804	0.477	0.552	0.531	0.515	0.383	0.549	0.523
2019-3-31 5:30	552	0.804	0.479	0.552	0.528	0.515	0.383	0.55	0.523
2019-3-31 6:00	553	0.804	0.48	0.552	0.528	0.515	0.382	0.55	0.523
2019-3-31 6:30	554	0.804	0.481	0.553	0.527	0.515	0.382	0.551	0.523
2019-3-31 7:00	555	0.803	0.482	0.552	0.526	0.513	0.38	0.55	0.523
2019-3-31 7:30	556	0.803	0.483	0.552	0.525	0.511	0.379	0.55	0.523
2019-3-31 8:00	557	0.805	0.484	0.553	0.527	0.511	0.381	0.55	0.523
2019-3-31 8:30	558	0.805	0.485	0.554	0.529	0.509	0.382	0.55	0.525
2019-3-31 9:00	559	0.806	0.482	0.555	0.531	0.508	0.386	0.55	0.526
2019-3-31 9:30	560	0.807	0.47	0.556	0.549	0.52	0.405	0.549	0.526
2019-3-31 10:00	561	0.809	0.452	0.556	0.597	0.557	0.447	0.548	0.526
2019-3-31 10:30	562	0.81	0.42	0.556	0.606	0.556	0.459	0.545	0.527
2019-3-31 11:00	563	0.805	0.396	0.554	0.605	0.549	0.458	0.539	0.525
2019-3-31 11:30	564	0.803	0.376	0.553	0.6	0.544	0.455	0.537	0.524
2019-3-31 12:00	565	0.799	0.357	0.552	0.6	0.541	0.452	0.529	0.523
2019-3-31 12:30	566	0.795	0.351	0.553	0.601	0.54	0.448	0.525	0.52
2019-3-31 13:00	567	0.791	0.341	0.553	0.599	0.533	0.447	0.516	0.518
2019-3-31 13:30	568	0.79	0.341	0.552	0.6	0.532	0.443	0.512	0.517
2019-3-31 14:00	569	0.789	0.344	0.553	0.602	0.537	0.444	0.515	0.516
2019-3-31 14:30	570	0.791	0.343	0.552	0.601	0.535	0.442	0.516	0.516
2019-3-31 15:00	571	0.794	0.345	0.552	0.6	0.539	0.444	0.521	0.517
2019-3-31 15:30	572	0.797	0.35	0.553	0.602	0.543	0.447	0.524	0.517
2019-3-31 16:00	573	0.798	0.352	0.555	0.603	0.545	0.449	0.526	0.518
2019-3-31 16:30	574	0.799	0.355	0.551	0.604	0.546	0.445	0.524	0.517
2019-3-31 17:00	575	0.8	0.359	0.553	0.604	0.547	0.447	0.523	0.518
2019-3-31 17:30	576	0.801	0.363	0.553	0.605	0.548	0.447	0.524	0.517
2019-3-31 18:00	577	0.804	0.37	0.556	0.608	0.55	0.446	0.529	0.519
2019-3-31 18:30	578	0.804	0.377	0.557	0.606	0.55	0.446	0.529	0.519
2019-3-31 19:00	579	0.806	0.384	0.557	0.587	0.534	0.431	0.536	0.52
2019-3-31 19:30	580	0.807	0.392	0.559	0.567	0.519	0.418	0.541	0.521
2019-3-31 20:00	581	0.806	0.401	0.558	0.556	0.512	0.408	0.543	0.521
2019-3-31 20:30	582	0.806	0.407	0.558	0.554	0.513	0.405	0.544	0.522
2019-3-31 21:00	583	0.805	0.415	0.557	0.553	0.514	0.403	0.545	0.523
2019-3-31 21:30	584	0.805	0.422	0.557	0.551	0.515	0.401	0.546	0.522
2019-3-31 22:00	585	0.806	0.428	0.558	0.55	0.516	0.4	0.547	0.522
2019-3-31 22:30	586	0.806	0.433	0.557	0.548	0.516	0.398	0.547	0.522
2019-3-31 23:00	587	0.805	0.438	0.558	0.547	0.516	0.397	0.547	0.521
2019-3-31 23:30	588	0.805	0.442	0.558	0.545	0.516	0.396	0.549	0.522
2019-4-1 0:00	589	0.806	0.446	0.558	0.545	0.516	0.396	0.549	0.523
2019-4-1 0:30	590	0.806	0.45	0.558	0.544	0.517	0.394	0.549	0.523
2019-4-1 1:00	591	0.805	0.453	0.558	0.543	0.517	0.394	0.549	0.523
2019-4-1 1:30	592	0.808	0.457	0.558	0.543	0.518	0.392	0.55	0.524
2019-4-1 2:00	593	0.809	0.46	0.557	0.543	0.518	0.391	0.55	0.524
2019-4-1 2:30	594	0.809	0.462	0.557	0.541	0.518	0.391	0.549	0.524
2019-4-1 3:00	595	0.809	0.463	0.557	0.541	0.518	0.391	0.549	0.524
2019-4-1 3:30	596	0.808	0.464	0.557	0.54	0.518	0.392	0.549	0.524
2019-4-1 4:00	597	0.808	0.465	0.557	0.54	0.517	0.39	0.549	0.525
2019-4-1 4:30	598	0.808	0.466	0.557	0.539	0.516	0.391	0.55	0.525
2019-4-1 5:00	599	0.808	0.468	0.557	0.537	0.515	0.389	0.55	0.525
2019-4-1 5:30	600	0.809	0.469	0.557	0.535	0.514	0.39	0.551	0.525
2019-4-1 6:00	601	0.808	0.469	0.558	0.534	0.511	0.389	0.551	0.526
2019-4-1 6:30	602	0.808	0.47	0.558	0.532	0.509	0.39	0.551	0.526
2019-4-1 7:00	603	0.808	0.47	0.558	0.53	0.507	0.388	0.55	0.526
2019-4-1 7:30	604	0.808	0.47	0.557	0.528	0.505	0.387	0.55	0.526
2019-4-1 8:00	605	0.808	0.471	0.557	0.533	0.508	0.392	0.551	0.526
2019-4-1 8:30	606	0.807	0.472	0.558	0.538	0.511	0.397	0.551	0.527
2019-4-1 9:00	607	0.809	0.471	0.558	0.548	0.518	0.405	0.55	0.526
2019-4-1 9:30	608	0.81	0.461	0.559	0.581	0.544	0.43	0.549	0.528
