DOY,Time,F1,F2,F3,F4,F5,F6,F7,F8
335,1630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
335,1700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
335,1730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
335,1800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
335,1830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
335,1900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
335,1930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
335,2000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
335,2030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
335,2100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
335,2130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
335,2200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
335,2230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
335,2300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
335,2330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,1030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,1100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,1130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,1200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,1230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,1300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,1330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,1400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,1430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,1500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,1530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,1600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,1630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,1700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,1730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,1800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,1830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,1900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,1930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,2000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,2030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,2100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,2130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,2200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,2230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,2300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,2330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,1030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,1100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,1130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,1200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,1230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,1300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,1330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,1400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,1430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,1500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,1530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,1600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,1630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,1700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,1730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,1800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,1830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,1900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,1930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,2000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,2030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,2100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,2130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,2200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,2230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,2300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,2330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,1030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,1100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,1130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,1200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,1230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,1300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,1330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,1400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,1430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,1500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,1530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,1600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,1630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,1700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,1730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,1800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,1830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,1900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,1930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,2000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,2030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,2100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,2130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,2200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,2230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,2300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,2330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,1030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,1100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,1130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,1200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,1230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,1300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,1330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,1400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,1430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,1500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,1530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,1600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,1630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,1700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,1730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,1800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,1830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,1900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,1930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,2000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,2030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,2100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,2130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,2200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,2230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,2300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,2330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,1030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,1100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,1130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,1200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,1230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,1300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,1330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,1400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,1430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,1500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,1530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,1600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,1630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,1700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,1730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,1800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,1830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,1900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,1930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,2000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,2030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,2100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,2130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,2200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,2230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,2300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,2330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,1030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,1100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,1130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,1200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,1230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,1300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,1330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,1400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,1430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,1500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,1530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,1600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,1630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,1700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,1730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,1800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,1830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,1900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,1930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,2000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,2030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,2100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,2130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,2200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,2230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,2300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,2330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,1030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,1100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,1130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,1200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,1230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,1300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,1330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,1400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,1430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,1500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,1530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,1600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,1630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,1700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,1730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,1800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,1830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,1900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,1930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,2000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,2030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,2100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,2130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,2200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,2230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,2300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,2330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
343,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
343,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
343,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
343,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
343,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
343,230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
343,300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
343,330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
343,400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
343,430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
343,500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
343,530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
343,600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
343,630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
343,700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
343,730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
343,800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
343,830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
343,900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
343,930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
343,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
343,1030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
343,1100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
343,1130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
343,1200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
343,1230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
343,1300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
343,1330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
343,1400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
343,1430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
