DOY,Time,S1,S2,S3,S4,S5,S6,S7,S8
151,700,0.0036969,0.0054054,0.0069686,0.0062244,0.0032959,0.0056289,0.0068566,0.0044757
151,730,0.0036969,0.0052553,0.0053796,0.0060413,0.0032592,0.0072133,0.0053927,0.002888
151,800,0.0036969,0.0068058,0.0037958,0.0076291,0.0032226,0.0088029,0.0039333,0.0028576
151,830,0.0055556,0.0083616,0.0038766,0.0092225,0.003186,0.0087083,0.005651,0.0028272
151,900,0.0036969,0.0099227,0.0022979,0.0090388,0.0048789,0.0086136,0.0041912,0.0043539
151,930,0.0055556,0.0097717,0.0040381,0.010638,0.0048423,0.008519,0.0059093,0.0074522
151,1000,0.0055556,0.011338,0.0041189,0.010453,0.006541,0.0084243,0.0076328,0.0089933
151,1030,0.0092937,0.016372,0.005865,0.015653,0.009993,0.010019,0.010967,0.010539
151,1100,0.01306,0.023217,0.012663,0.024567,0.015235,0.0099238,0.0094914,0.01209
151,1130,0.024528,0.033739,0.028193,0.03928,0.025921,0.014929,0.012836,0.016833
151,1200,0.038241,0.055615,0.044205,0.070225,0.046144,0.026936,0.012966,0.018404
151,1230,0.05848,0.07649,0.06819,0.10521,0.073077,0.046449,0.017959,0.024828
151,1300,0.068898,0.086167,0.079681,0.11799,0.085027,0.055513,0.019721,0.028056
151,1330,0.075248,0.087993,0.081692,0.11998,0.091083,0.057266,0.023131,0.032951
151,1400,0.13836,0.1335,0.12803,0.18237,0.14915,0.10973,0.041685,0.053107
151,1430,0.24828,0.2046,0.19709,0.27167,0.26103,0.20026,0.095613,0.11866
151,1500,0.28066,0.22681,0.22128,0.2945,0.30039,0.23711,0.16599,0.17132
151,1530,0.29904,0.23428,0.2363,0.29721,0.31502,0.25242,0.21976,0.20625
151,1600,0.32117,0.24968,0.25428,0.30587,0.34224,0.27618,0.266,0.24094
151,1630,0.29594,0.24166,0.24666,0.29379,0.33603,0.26534,0.27376,0.2409
151,1700,0.28673,0.2363,0.23912,0.27334,0.32988,0.25468,0.26381,0.23141
151,1730,0.28066,0.23611,0.2367,0.26745,0.33288,0.25195,0.25402,0.21976
151,1800,0.21477,0.19125,0.19306,0.21848,0.27172,0.18998,0.22054,0.17966
151,1830,0.16774,0.14953,0.15679,0.16594,0.21339,0.13599,0.1822,0.14615
151,1900,0.09919,0.088196,0.1043,0.092034,0.12651,0.063638,0.12994,0.09934
151,1930,0.05642,0.045816,0.063773,0.041933,0.076493,0.028995,0.085805,0.063145
151,2000,0.032319,0.025759,0.036627,0.01938,0.0493,0.013309,0.057129,0.039184
151,2030,0.022599,0.015068,0.03143,0.011952,0.036193,0.0081224,0.043422,0.030866
151,2100,0.018762,0.0080121,0.026285,0.0081858,0.02521,0.0063419,0.036768,0.029193
151,2130,0.014953,0.0044444,0.017772,0.0044459,0.018003,0.0062472,0.028539,0.021033
151,2200,0.011173,0.0025945,0.0093996,7.3228e-4,0.012655,0.0044729,0.022076,0.01459
151,2230,0.0092937,7.5075e-4,0.0094806,5.4921e-4,0.01086,0.0043784,0.018941,0.01456
151,2300,0.0074212,6.006e-4,0.0028979,3.6614e-4,0.0073253,0.0026101,0.012601,0.0097733
151,2330,0.0074212,4.5045e-4,0.0062995,1.8307e-4,0.0055488000000000004,0.0025157,0.011126,0.0097426
152,0,0.0074212,0.0019929,0.0047168,0,0.0037784,0.0024214,0.0096551,0.0081368
152,30,0.0074212,0.0018425,0.006461,4.3075e-5,0.0037417,0.002327,0.0081891,0.0081062
152,100,0.0055556,0,0.0015671,0.0018469,0.0019775,0.0022327,0.0067276,0.0065054
152,130,0.0055556,9.2138e-5,0,1.2923e-4,0.0019409,0.0021384,0.0036902,0.0033492
152,200,0.0055556,0.0018766,0,1.723e-4,0.0019043,0.002044,0.0022427,0.0064443
152,230,0.0055556,2.7641e-4,0.0030309,2.1538e-4,0.0018677,0.0019497,7.9969e-4,0.0048486
152,300,0.0036969,3.6855e-4,0.0028962,2.5845e-4,0.001831,0.0018553,0.002499,0.0032578
152,330,0.0036969,4.6069e-4,0.0027615,3.0153e-4,0.0017944,0.001761,0.0010556,0.0032274
152,400,0.001845,5.5283e-4,0.007615,0.0021058,0.0017578,0,0.0011835,0.0016416
152,430,0.001845,6.4496e-4,0.0041491,0.0021489,0,0,0.0013115,0.0016112
152,500,0.001845,7.371e-4,0.0040142,0.0021921,0,0,0.0014394,0.0015808
152,530,0,8.2924e-4,0.0038792,4.7383e-4,0,0,0,0
152,600,0.001845,9.2138e-4,0.0070735,0.0022784,0,0,0,0.0030105
152,630,0.0036969,0.0027073,0.005271,0.0040893,0.0015777,0.0014931,0,0.0013605
152,700,0.0055556,0.0044992,0.0068027,0.0041325,0.0015419,0.0031302,0.0027553,0.0028204
152,730,0.0055556,0.0062973,0.0083395,0.0059499,0.0032328,0.0047729,0.0026271,0.0027253
152,800,0.0074212,0.0081014,0.0082039,0.0095606,0.0031968,0.006421,0.0040752,0.0026302
152,830,0.0092937,0.0081942,0.0063966,0.011397,0.0048935,0.0080747,0.0039469,0.0040943
152,900,0.011173,0.011728,0.0062612,0.015047,0.006596,0.0080397,0.0069851,0.005563
152,930,0.018762,0.042051,0.028295,0.068416,0.02972,0.025206,0.011643,0.0086097
152,1000,0.081673,0.14919,0.1151,0.24615,0.13406,0.10229,0.019593,0.016455
152,1030,0.16524,0.20291,0.18002,0.30324,0.23777,0.18254,0.036012,0.04263
152,1100,0.22573,0.22539,0.20566,0.31533,0.28701,0.22344,0.088911,0.097494
152,1130,0.28673,0.25666,0.24767,0.34331,0.34344,0.27264,0.22933,0.20161
152,1200,0.28369,0.25148,0.2348,0.31545,0.34029,0.26723,0.31534,0.24557
152,1230,0.30529,0.25956,0.25768,0.33087,0.35587,0.28343,0.37174,0.28515
152,1300,0.29904,0.24383,0.24205,0.31253,0.33712,0.26182,0.37156,0.29275
152,1330,0.30529,0.24656,0.23682,0.30656,0.34015,0.26443,0.35391,0.28747
152,1400,0.31796,0.2493,0.24683,0.30662,0.34631,0.26973,0.35951,0.30032
152,1430,0.31159,0.24157,0.24155,0.2948,0.33697,0.25904,0.33654,0.28722
152,1500,0.31477,0.24169,0.23885,0.2978,0.33693,0.2643,0.33358,0.2769
152,1530,0.31796,0.24702,0.24377,0.30082,0.34616,0.2777,0.33901,0.27426
152,1600,0.30529,0.24452,0.24105,0.2891,0.33991,0.27495000000000003,0.32217,0.25921
152,1630,0.31477,0.25516,0.25114,0.29208,0.35233,0.28308,0.31926,0.26155
152,1700,0.29904,0.24736,0.24326,0.28052,0.34602,0.26679,0.30826,0.24921
152,1730,0.26573,0.23708,0.23046,0.26354,0.33057,0.25091,0.2792,0.21381
152,1800,0.23409,0.22697,0.21792,0.24701,0.32748,0.2431,0.24894,0.18251
152,1830,0.20399,0.21953,0.20563,0.23624,0.31841,0.23032,0.22712,0.15485
152,1900,0.14076,0.17384,0.16598,0.18243,0.25571,0.16578,0.17925,0.11866
152,1930,0.079523,0.10207,0.10413,0.09187,0.16043,0.077835,0.11901,0.077401
152,2000,0.052326,0.066558,0.074564,0.055519,0.11158,0.042245,0.082709,0.050937
152,2030,0.030361,0.038684,0.044729,0.032618,0.072571,0.019206,0.057394,0.03397
152,2100,0.018762,0.020931,0.023378,0.01791,0.045526,0.0055137,0.041685,0.022384
152,2130,0.014953,0.012328,0.014656,0.010734,0.030659,0.0021216,0.034777,0.017442
152,2200,0.011173,0.0089829,0.0060783,0.0072057,0.019773,0.0020868,0.027958,0.014141
152,2230,0.011173,0.0056607,0.0042715,0.0054726,0.014398,0.0037277,0.021227,0.010861
152,2300,0.0092937,0.005753,0.0058066,0.0055158,0.0090784,0.0036929,0.016203,0.0091805
152,2330,0.0092937,0.0058453,0.0073469,0.0037887,0.0072935,0.0053392,0.012836,0.0075053
153,0,0.0092937,0.0059375,0.012272,0.0056022,0.0055147,0.0053043,0.0094914,0.012161
153,30,0.0092937,0.0043305,0.012136,0.0074222,0.0037421,0.0052694,0.0093618,0.010476
153,100,0.0092937,0.0044226,0.0035935,0.0092487,0.0054426,0.0052345,0.0092323,0.0087966
153,130,0.0055556,0.0045147,0.0084835,NaN,0.0054066,0.0035187,0.0075035,0.0087007
153,200,0.0036969,0.0029128,0,NaN,0.0053705,0.0018086,0.0089731,0.0054528
153,230,0.001845,0.0013162,0.0016223,NaN,0.0053345,0.0017738,0.0072447,0.0053571
153,300,0.001845,0.0030967,0.0015863,NaN,0.0070407,0.001739,0.008714,0.0068347
153,330,0,0.0014998,0,NaN,0.0052624,0.0017042,0.006986,0.0020345
153,400,0,0.0015917,0.0015142,NaN,0.0017601,0,0.0052635,0.0019391
153,430,0,0,0.0031417,NaN,0,3.3841e-5,0.0035464,0.0034067
153,500,0,0,0.0014421,NaN,0,0.0017372,0.0034175,0.0033112
153,530,0.0011422,0,0.0030695,NaN,0.0014655,0.0034463,0.001706,0.0032156
153,600,0,0,0,NaN,0.0013362,0.0034803,0,0
153,630,7.9072e-4,9.065e-4,0.0046661,NaN,0.0012069,0.0035143,0,0.0013471
153,700,0.0024646,7.1225e-4,0.00463,NaN,0.0010776,0.0035482,0,0.0026985
153,730,0.0022885,0.0055968,0.0045938,NaN,0.0044118,0.0019067,0.0019747,0.0040541
153,800,0.0077005,0.053532,0.037352,NaN,0.027389,0.013788,0.0047544,0.0038429
153,830,0.030509,0.10218000000000001,0.078067,NaN,0.080819,0.041984,0.010766,0.0083584
153,900,0.052335,0.10402,0.08774,NaN,0.10119,0.062306,0.016854,0.014517
153,930,0.068752,0.10176,0.089664,NaN,0.10735,0.073745,0.026337,0.02401
153,1000,0.090064,0.11186,0.097549,NaN,0.12003,NaN,0.036007,0.033686
153,1030,0.10544,0.12215,0.10353,NaN,0.13523,NaN,0.05108,0.048666
153,1100,0.10978,0.12619,0.10754,NaN,0.1373,NaN,0.07022,0.060576
153,1130,0.10505,0.12171,0.10144,NaN,0.13271,NaN,0.078925,0.06387
153,1200,0.13023,0.1409,0.11771,NaN,0.15744,NaN,0.095321,0.072539
153,1230,0.20019,0.18869,0.16514,NaN,0.22839,NaN,0.13829,0.11327
153,1300,0.16888,0.1697,0.15396,NaN,0.21536,NaN,0.16944,0.12871
153,1330,0.12964,0.14243,0.12804,NaN,0.17815,NaN,0.14773,0.10895
153,1400,0.084168,0.099829,0.089311,NaN,0.12321,NaN,0.11484,0.080671
153,1430,0.054395,0.069842,0.060556,NaN,0.087242,NaN,0.080051,0.052057
153,1500,0.032079,0.045109,0.042202,NaN,0.061218,NaN,0.054348,0.033173
153,1530,0.02408,0.033964,0.029715,NaN,0.047649,NaN,0.034893,0.021423
153,1600,0.018115,0.033763,0.027924,NaN,0.039991,NaN,0.02439,0.014734
153,1630,0.017936,0.037182,0.027887,NaN,0.039856,NaN,0.019013,0.011315
153,1700,0.021604,0.038799,0.034902,NaN,0.041592,NaN,0.012058,0.0079166
153,1730,0.0253,0.040422,0.036643,NaN,0.045217,NaN,0.0084135,0.0077038
153,1800,0.02512,0.038394,0.034827,NaN,0.043198,NaN,0.0080128,0.0059069
153,1830,0.021064,0.030957,0.031252,NaN,0.035599,NaN,0.0076122,0.0056944
153,1900,0.017039,0.025397,0.024212,NaN,0.026285,NaN,0.0056,0.0039034
153,1930,0.013044,0.018138,0.020709,NaN,0.018926,NaN,0.0035942,0.0036913
153,2000,0.0053206,0.01098,0.01211,NaN,0.013441,NaN,0.0015949,0.0019063
153,2030,0.0032749,0.0056253,0.0053261,NaN,0.0080139,NaN,0.0011962,0.0016945
153,2100,0.0030979,0.0037221,0.008652,NaN,0.0043837,NaN,7.9745e-4,0.004632
153,2130,0.0047885,0.0035262,0.0086157,NaN,0.0042535,NaN,0,0.007588
153,2200,0.0064854,0.0033303,0.010269,NaN,0.007622,NaN,0,0.010563
153,2230,0.0063077,0.0031344,0.011927,NaN,0.0074913,NaN,0,0.010349
153,2300,0.0042565,0.0063557,0.006823,NaN,0.0038628,NaN,7.9872e-4,0.0069486
153,2330,3.5339e-4,0.0044479,0.0051087,NaN,0.0019931,NaN,0,0.0067354
154,0,0.0020358,0.0059625,0.0050725,NaN,0.0018631,NaN,0,0.0065223
154,30,0,0.0074823,0.0016972,NaN,0,NaN,0,0
154,100,0,0.0072854,0,NaN,0,NaN,0,0
154,130,0.0057944,0.0070885,0.00639,NaN,0.0016744,NaN,0.0048154,0.007093
154,200,0.0087242,0.0086128,0.017999,NaN,0.0068801,NaN,0.014587,0.015534
154,230,0.011676,0.011875,0.021157,NaN,0.0086077,NaN,0.02623,0.019206
154,300,0.010829,0.011677,0.024337,NaN,0.0085781,NaN,0.029605,0.022914
154,330,0.0099812,0.011479,0.018846,NaN,0.0067915,NaN,0.033003,0.020046
154,400,0.0072368,0.0078238,0.01341,NaN,0.0050111,NaN,0.031301,0.015553
154,430,0.006391,0.0041934,0.016542,NaN,0.0049816,NaN,0.031301,0.015966
154,500,0.0036585,0.0022894,0.021427,NaN,0.0067029,NaN,0.029605,0.01802
154,530,0.0028143,0.0038003,0.024614,NaN,0.0066734,NaN,0.029605,0.018439
154,600,0.00197,0.0018969,0.02432,NaN,0.0066438,NaN,0.031301,0.017214
154,630,0,0,0.029287,NaN,0.008371,NaN,0.029605,0.017632
154,700,0,0.0033347,0.032528,NaN,0.0083415,NaN,0.033003,0.016404
154,730,0,0.0049742,0.034008,NaN,0.010075,NaN,0.034711,0.016822
154,800,0,0.0031897,0.044498,NaN,0.013589,NaN,0.039867,0.02222
154,830,0,0.0065466,0.062679,NaN,0.018922,NaN,0.039867,0.024324
154,900,0,0.023978,0.081516,NaN,0.024312,NaN,0.043333000000000003,0.023083
154,930,0.0074004,0.05133,0.11745,NaN,0.042771000000000003,NaN,0.045075,0.026883
154,1000,0.028004,0.086166,0.14484,NaN,0.079772,NaN,0.050336,0.02902
154,1030,0.019231,0.062562,0.12098,NaN,0.07974,NaN,0.055649,0.026075
154,1100,0,0.01661,0.086144,NaN,0.044564,NaN,0.084922,0.19629
154,1130,0.015547,0.013037,0.072235,NaN,0.029638,NaN,0.090592,0.33043
154,1200,0.03252,0.0060375,0.047565,NaN,0.020513,NaN,0.071918,0.26902
154,1230,0.035686,0.043421,0.062118,NaN,0.020483,NaN,0.059222,0.18056
154,1300,0.032779,0.045199,0.07131,NaN,0.022259,NaN,0.057432,0.13584
154,1330,0.029883,0.035923,0.07872,NaN,0.02586,NaN,0.055649,0.10802
154,1400,0.033039,0.058205,0.11249,NaN,0.042495,NaN,0.057432,0.10666
154,1430,0.030137,0.048697,0.10396,NaN,0.046242,NaN,0.052101,0.099391
154,1500,0.023249,0.024872,0.07585,NaN,0.031265,NaN,0.043333000000000003,0.14074
154,1530,0.020388,0.010711,0.060284,NaN,0.022109,NaN,0.036424,0.1457
154,1600,0.019515,0.0071772,0.04882,NaN,0.014894,NaN,0.033003,0.19086
154,1630,0.059798,0.0053828,0.046682,NaN,0.011309,NaN,0.038143,0.23985
154,1700,0.13946,0,0.050058,NaN,0.016621,NaN,0.039867,0.25866
154,1730,0.13355,1.0855e-4,0.051603,NaN,0.016591,NaN,0.034711,0.2494
154,1800,0.13998,0.0068857,0.053153,NaN,0.018354,NaN,0.034711,0.25041
154,1830,0.13652,0.010273,0.050996,NaN,0.018324,NaN,0.033003,0.24631
154,1900,0.13554,0.017191,0.045172,NaN,0.018294,NaN,0.029605,0.22476
154,1930,0.1321,0.01536,0.034005,NaN,0.020063,NaN,0.021207,0.22079
154,2000,0.12624,0.015287,0.026589,NaN,0.034658,NaN,0.014587,0.19297
154,2030,0.12043,0.01697,0.022772,NaN,0.020004,NaN,0.012945,0.17763
154,2100,0.1243,0.018659,0.01898,NaN,0.014596,NaN,0.0096774,0.16711
154,2130,0.1282,0.018585,0.02218,NaN,0.012786,NaN,0.0096774,0.17241
154,2200,0.12722,0.020279,0.02364,NaN,0.032685,NaN,0.016234,0.15973
154,2230,0.12625,0.02198,0.025105,NaN,0.021689,NaN,0.014587,0.10332
154,2300,0.118,0.023686,0.030128,NaN,0.019854,NaN,0.019544,0.08219
154,2330,0.11703,0.020058,0.026278,NaN,0.019824,NaN,0.019544,0.063675
155,0,0.10652,0.016454,0.017212,NaN,0.017995,NaN,0.014587,0.05305
155,30,0.093869,0.012876,0.016917,NaN,0.016173,NaN,0.012945,0.04806
155,100,0.081485,0.011059,0.018363,NaN,0.016143,NaN,0.017886,0.044918
155,130,0.078288,0.012729,0.016328,NaN,0.010775,NaN,0.012945,0.032821
155,200,0.070643,0.012656,0.012571,NaN,0.0089783,NaN,0.011309,0.031515
155,230,0.065289,0.01084,0.015738,NaN,0.0089487,NaN,0.011309,0.026675
155,300,0.044929,0.0090298,0.015444,NaN,0.008919,NaN,0.011309,0.025374
155,330,0.027345,0.007226,0.013416,NaN,0.0088894,NaN,0.011309,0.022319
155,400,0.022366,0.0054284,0.013122,NaN,0.0053446,NaN,0.0080515,0.015802
155,430,0.015415,0.0053556,0.0093831,NaN,0.0035667,NaN,0.0048154,0.0093513
155,500,0.010531,0.0035643,0.0056692,NaN,0.0035372,NaN,0.0016,0.0029656
155,530,0.0056863,0.0017791,0.005377,NaN,0.0017655,NaN,0.0016,0
155,600,0.0028376,0,0,NaN,0,NaN,0,7.3653e-4
155,630,0,6.1619e-4,0.0067565,NaN,1.8053e-4,NaN,2.6624e-4,0.0031619
155,700,0,0,0.0016202,NaN,0,NaN,5.3248e-4,5.2521e-4
155,730,0,0,0.0015858,NaN,0,NaN,0,0.0012605
155,800,0,0,0,NaN,0,NaN,0,0.0036827
155,830,4.1475e-5,0.0030809,0.0049118,NaN,0,0.0052287,0.0013312,0.0044192
155,900,0.0064247,0.0054099,0.011736,NaN,0.0010832,0.0035871,0.0032,0.0051557
155,930,0.014885,0.01819,0.023933,NaN,0.017129,0.0069776,0.0050748,0.012712
155,1000,0.025523,0.034901,0.047415,NaN,0.0468,0.017218,0.010199,0.016901
155,1030,0.036376,0.050276,0.058601,NaN,0.074233,0.025917,0.012097,0.017645
155,1100,0.051734,0.062261,0.068101,NaN,0.092706,0.036546,0.012366,0.018389
155,1130,0.076471,0.082379,0.083685,NaN,0.12044,0.056586,0.01427,0.019133
155,1200,0.12404,0.12209,0.12052,NaN,0.17292,0.10307,0.026144,0.037522
155,1230,0.19228,0.17635,0.17141,NaN,0.24915,0.17406,0.061092,0.071652
155,1300,0.23282,0.21824,0.21458,NaN,0.3117,0.23173,0.13213,0.13959
155,1330,0.26366,0.23938,0.22966,NaN,0.33617,0.25748,0.21802,0.20441
155,1400,0.27681,0.25061,0.23217,NaN,0.34887,0.27079,0.2909,0.23245
155,1430,0.26491,0.2435,0.22197,NaN,0.33975,0.2602,0.29656,0.23335
155,1500,0.28763,0.26279,0.23982,NaN,0.35251,0.28443,0.30228,0.24702
155,1530,0.30125,0.26625,0.24498,NaN,0.35911,0.28997,0.32736,0.25573
155,1600,0.29537,0.26433,0.23714,0.33019,0.353,0.28178,0.32213,0.24369
155,1630,0.27681,0.25707,0.2294,0.315,0.34695,0.26833,0.30602,0.23189
155,1700,0.25573,0.24991,0.21674,0.2972,0.33786,0.25778,0.27205,0.20812
155,1730,0.27492,0.26127,0.23444,0.3121,0.36008,0.27648,0.28537,0.21875
155,1800,0.24489,0.25143,0.22167,0.30321,0.35082,0.26579,0.27016,0.19317
155,1830,0.20495,0.24695,0.21164,0.29152,0.34479,0.25529,0.24539,0.16868
155,1900,0.15969,0.23479,0.19691,0.27436,0.33573,0.23983,0.19381,0.13448
155,1930,0.12747,0.22288,0.1849,0.244,0.32076,0.22475,0.14428,0.10227
155,2000,0.097027,0.20632,0.17081,0.19481,0.30026,0.20279,0.11033,0.087254
155,2030,0.061654,0.17848,0.13488,0.12018,0.26919,0.16112,0.080194,0.057709
155,2100,0.04298,0.14312,0.09905,0.06808,0.23431,0.11188,0.065878,0.043922
155,2130,0.031071,0.10575,0.075077,0.042879,0.20379,0.062892,0.053701,0.039316
155,2200,0.025473,0.076573,0.055877,0.029817,0.17003,0.031987,0.041804,0.03652
155,2230,0.021945,0.052612,0.044668,0.022518,0.13589,0.016358,0.031863,0.033744
155,2300,0.020442,0.035057,0.031892,0.018929,0.097432,0.0078943,0.023771,0.029244
155,2330,0.016955,0.026814,0.026492,0.015365,0.069329,0.0045685,0.019086,0.028246
156,0,0.01547,0.020444,0.022911,0.011827,0.052083,0.0029308,0.014446,0.027252
156,30,0.013991,0.015876,0.014118,0.010089,0.040957,0.0029646,0.013088,0.026261
156,100,0.012518,0.01306,0.0089003,0.010132,0.031898,0.0029984,0.013355,0.025273
156,130,0.013014,0.010263,0.010587,0.0083997,0.024802,0.0030322,0.0087719,0.024288
156,200,0.011545,0.0091746,0.01228,0.0066735,0.019591,0.003066,0.0090377,0.023307
156,230,0.0081328,0.0080901,0.0036666,0.0067165,0.014434,0.0030997,0.0076964,0.018927
156,300,0.0066822,0.0070092,0.01221,0.0032394,0.011087,0.0031335,0.0079618,0.023059
156,330,0.0071742,0.0059319,0.0087265,0.0032823,0.0077629,0.0015009,0.0050265,0.016998
156,400,0.0018749,0.0048582,0.020866,0.0033251,0.0061995,0.0032011,0.0084926,0.019414
156,430,0.0023641,0.003788,0.012105,0.0051252,0.0046416,0.0015684,0.0055556,0.015083
156,500,0.0028532,0.0010585,0.0051973,0.0051681,0.0048215,0.0016021,0.0042261,0.0074795
156,530,0.0014239,0,0.0017611,0.0034537,0.0015419,0.0016358,0.0013165,0
156,600,0,0,0.0017266,0,0,0.0016696,0,0.0025377
156,630,0.0023104,0,0,0,0,4.2091e-5,0,0.0067259
156,700,0.0065579,0.014774,0.010808,0.0101,0.006679,0,0.0011284,0.0059942
156,730,0.024658,0.066645,0.058333,0.062232,0.03706,0,0.0040752,0.0085499
156,800,0.062416,0.13043,0.11887,0.16088,0.10804,0.025657,0.010253,0.012772
156,830,0.11002,0.16747,0.14987,0.23299,0.17505,0.076976,0.024734,0.020378
156,900,0.16206,0.19744,0.17325,0.27949,0.23216,0.13798,0.065897,0.043688
156,930,0.20518,0.22154,0.19517,0.3084,0.27805,0.1873,0.13441,0.084878
156,1000,0.23978,0.23896,0.2179,0.32934,0.30955,0.22099,0.2241,0.14185
156,1030,0.26109,0.24907,0.22865,0.34149,0.32733,0.23604,0.29125,0.19114
156,1100,0.2769,0.25673,0.23958,0.34433,0.34561,0.25147,0.34304,0.23242
156,1130,0.28678,0.25921,0.24028,0.34087,0.3612,0.25673,0.38085,0.24839
156,1200,0.29361,0.2617,0.24356,0.34056,0.36104,0.26467,0.40508,0.26475
156,1230,0.30373,0.26952,0.24948,0.34026,0.36728,0.27541,0.42375,0.28151
156,1300,0.30749,0.27205,0.2528,0.33682,0.37358,0.27816,0.43311,0.28796
156,1330,0.31126,0.2746,0.25087,0.33964,0.37994,0.28364,0.43278,0.29178
156,1400,0.29885,0.26376,0.24116,0.3269,0.36679,0.27554,0.4164,0.28496
156,1430,0.26509,0.24534,0.21905,0.3054,0.33828,0.24917,0.37298,0.25511
156,1500,0.28406,0.25557,0.23485,0.31712,0.35057,0.27025,0.38168,0.26385
156,1530,0.29402,0.26598,0.25105,0.32599,0.36629,0.28655,0.39665,0.27269
156,1600,0.28821,0.2579,0.24136,0.31652,0.35655,0.27571,0.38106,0.26355
156,1630,0.26406,0.2422,0.22177,0.29827,0.33764,0.25193,0.34255,0.2348
156,1700,0.24961,0.23442,0.22495,0.28338,0.32526,0.24423,0.31703,0.22147
156,1730,0.21282,0.20707,0.19627,0.26322,0.28977,0.20936,0.27934,0.1924
156,1800,0.14502,0.15154,0.1444,0.19174,0.20901,0.12382,0.22204,0.15193
156,1830,0.143,0.16252,0.16054,0.18898,0.20136,0.13656,0.18725,0.13018
156,1900,0.13609,0.17601,0.18409,0.26514,0.23707,0.17419,0.17153,0.11517
156,1930,0.089763,0.11697,0.11856,0.15475,0.16023,0.077774,0.1395,0.085418
156,2000,0.06179,0.080748,0.077061,0.094656,0.1112,0.044245,0.11307,0.062603
156,2030,0.039297,0.055977,0.060553,0.067761,0.076024,0.02652,0.082229,0.044205
156,2100,0.027616,0.039443,0.039148,0.042144,0.052463,0.012776,0.060125,0.029808
156,2130,0.024051,0.030424,0.037931,0.030599,0.041,0.011113,0.051037,0.030717
156,2200,0.014659,0.023295,0.033162,0.021128,0.035299,0.0044173,0.045562,0.024949
156,2230,0.0092681,0.016263,0.023203,0.013626,0.026014,0,0.03331,0.017619
156,2300,0.0058396,0.012724,0.011745,0.0097984,0.020472,0,0.024663,0.010406
156,2330,0.0062342,0.0092087,0.0072343,0.0059978,0.014988,0.001187,0.019449,0.0064866
157,0,0.0047259,0.0074013,0.0061111,0.0039915,0.011324,0.0028838,0.014286,0.0057772
157,30,0.0032233,0.0056001,0.0049917,0.0019922,0.0076845,0.0029175,0.012422,0.00507
157,100,0.0036164,0.0054834,0.003876,0,0.005814,0.0029512,0.0089429,0.0043651
157,130,0.0021186,0.0036883,0.002764,6.3908e-5,0.0039499,0.002985,0.0054857,0.0020842
157,200,0.002511,0.0018992,0.0016556,1.2782e-4,0.0038289,0.0046876,0.0020506,0.0013873
157,230,0.0010182,0.0017829,0.0022075,1.9172e-4,0.0019715,0.0047214,0.0018227,6.9257e-4
157,300,0.0014098,0,0.0011019,2.5563e-4,0.0018508,0.0047552,0,0
157,330,0.0018014,9.9834e-5,0,3.1954e-4,0,0.004789,0.0017803,2.1909e-4
157,400,0.002193,1.9967e-4,0.0032324,0.0021447,0.0018339,0.0048228,0.0035664,0.0035793
157,430,0.0025846,0.0019667,0.0064863,0.0022087,0.0019377,0.0048565,0.0037521,0.0053774
157,500,0.0010944,0.0020667,0.0047382,0.0022727,0.0020415,0.0065651,0.0055442,0.0055975
157,530,0.0014853,0.0021667,0.011368,0.0023367,4.1451e-4,0.0049241,0.0041236,0.0058176
157,600,0,0.0022667,0.0096032,0.0024008,5.1813e-4,0.0016247,0.0011109,0.002884
157,630,0.0022931,0.0074037,0.023166,0.0042328,0.0023528999999999998,0,0.0012961,0.0031034
157,700,0.012205,0.03525,0.05701,0.022327,0.018313,0,0.0030785,0.006478
157,730,0.030186,0.083856,0.10919,0.080593,0.061319,0.0014511,0.0064744,0.014675
157,800,0.057093,0.12239,0.14475,0.15052,0.11236,0.025149,0.011516,0.02464
157,830,0.087624,0.14602,0.16223,0.20157,0.15458,0.059211,0.019901,0.033129
157,900,0.1294,0.17066,0.18954,0.24092,0.19764,0.10162,0.045507,0.058975
157,930,0.16425,0.18228,0.19887,0.26864,0.22304,0.13463,0.076088,0.078822
157,1000,0.18013,0.18472,0.19641,0.26309,0.23096,0.15184,0.12033,0.11666
157,1030,0.22936,0.21842,0.23035,0.30663,0.28283,0.20459,0.17709,0.16141
157,1100,0.24994,0.23352,0.24801,0.30972,0.31795,0.2265,0.25221,0.21217
157,1130,0.2652,0.23872,0.25308,0.3189,0.3394,0.23896,0.30972,0.24782
157,1200,0.27172,0.2414,0.25298,0.31594,0.34575,0.24651,0.34635,0.26533
157,1230,0.27225,0.23897,0.25288,0.30997,0.34278,0.24381,0.35821,0.27061
157,1300,0.28804,0.24679,0.26062,0.3161,0.35547,0.25664,0.38229,0.28876
157,1330,0.2733,0.23667,0.25529,0.29231,0.33995,0.241,0.36165,0.28132
157,1400,0.28602,0.24446,0.26042,0.29828,0.35892,0.25638,0.35313,0.28416
157,1430,0.29898,0.24975,0.26295,0.3073,0.37191,0.26947,0.35338,0.28701
157,1500,0.28095,0.23959,0.25239,0.29256,0.35603,0.25874,0.33926,0.26949
157,1530,0.26343,0.22959,0.23946,0.27815,0.33434,0.24304,0.31713,0.25488
157,1600,0.23214,0.21239,0.21448,0.25848,0.30449,0.2178,0.29044,0.22641
157,1630,0.19174,0.18161,0.17658,0.21822,0.25662,0.17267,0.2279,0.17941
