DOY,Time,C1,C2,C3,C4,C5,C6,C7,C8
23,2130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23,2200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23,2230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23,2300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23,2330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,1030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,1100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,1130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,1200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,1230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,1300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,1330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,1400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,1430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,1500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,1530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,1600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,1630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,1700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,1730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,1800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,1830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,1900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,1930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,2000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,2030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,2100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,2130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,2200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,2230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,2300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,2330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,1030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,1100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,1130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,1200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,1230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,1300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,1330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,1400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,1430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,1500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,1530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,1600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,1630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,1700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,1730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,1800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,1830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,1900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,1930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,2000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,2030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,2100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,2130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,2200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,2230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,2300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,2330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,1030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,1100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,1130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,1200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,1230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,1300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,1330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,1400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,1430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,1500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,1530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,1600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,1630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,1700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,1730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,1800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,1830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,1900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,1930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,2000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,2030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,2100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,2130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,2200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,2230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,2300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,2330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,1030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,1100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,1130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,1200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,1230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,1300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,1330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,1400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,1430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,1500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,1530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,1600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,1630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,1700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,1730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,1800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,1830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,1900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,1930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,2000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,2030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,2100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,2130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,2200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,2230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,2300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,2330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,1030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,1100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,1130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,1200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,1230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,1300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,1330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,1400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,1430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,1500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,1530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,1600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,1630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,1700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,1730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,1800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,1830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,1900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,1930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,2000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,2030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,2100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,2130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,2200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,2230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,2300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,2330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,1030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,1100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,1130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,1200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,1230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,1300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,1330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,1400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,1430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,1500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,1530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,1600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,1630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,1700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,1730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,1800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,1830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,1900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,1930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,2000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,2030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,2100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,2130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,2200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,2230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,2300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,2330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,1030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,1100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,1130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,1200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,1230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,1300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,1330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,1400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,1430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,1500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,1530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,1600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,1630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,1700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,1730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,1800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,1830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,1900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,1930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,2000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,2030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,2100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,2130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,2200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,2230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,2300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,2330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,1030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,1100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,1130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,1200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,1230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,1300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,1330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,1400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,1430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,1500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,1530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,1600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,1630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,1700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,1730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,1800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,1830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,1900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,1930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
